LGU,Servicios Aéreos Ejecutivos De La Laguna,LAGUNA,Mexico
LLA,Servico Leo Lopex,LEO LOPOZ,Mexico
LLS,Servicios Aéreos Estrella,SERVIESTRELLA,Mexico
LMG,South African Air Force,SOUTH AFRICAN,South Africa
LMO,Sky Limo Corporation,SKY LIMO,United States
LSP,Spectrum Aviation Incorporated,AIR TONY,United Kingdom
MCG,SOS Helikoptern Gotland,MEDICOPTER,Sweden
MDT,Sundt Air,MIDNIGHT,Norway
MLO,Servicios Aéreos Milenio,MILENIO,Mexico
MMS,SAAD (A320) Limited,MUSAAD AIR,Cayman Islands
MRI,Servicios Aéreos Moritani,MORITANI,Mexico
MRR,San Juan Airlines,MARINER,United States
MSG,Servico Aéreo Regional,SAR-REGIONAL,Mozambique
MSP,Servicio De Vigilancia Aérea Del Ministerio De Seguridad Pública,SEGURIDAD,Costa Rica
NAD,Seulawah Nad Air,SEULAWAH,Indonesia
NAZ,Servicios Aéreos del Nazas S.A. de C.V.,NAZAS,Mexico
NCS,Simpson Air Ltd,COMMUTER-CANADA,Canada
NKS,Spirit Airlines,SPIRIT WINGS,United States
NON,Servicios Aéreos Latinoamericanos,SERVICIOS LATINO,Mexico
NRZ,Servicios Aéreos Monarrez,MONARREZ,Mexico
NSC,Societe De Transport Aerien De Mauritanie,TRANS-SOCIETE,Mauritania
NSE,SATENA,SATENA,Colombia
NTB,Servicios Aéreos Del Norte,SERVINORTE,Mexico
NTG,Servicios Integrales De Aviación,INTEGRALES,Mexico
OKS,Slok Air Gambia,SLOK GAMBIA,Gambia
OKT,Soko Aviation,SOKO AIR,Spain
OLC,Solar Cargo,SOLARCARGO,Venezuela
OLO,Soloflight,SOLO,United Kingdom
ONG,Sonnig SA,SONNIG,Switzerland
OSL,Sosoliso Airlines,SOSOLISO,Nigeria
OSS,Servicios Aéreos Noticiosos,NOTICIOSOS,Mexico
OTL,South Airlines,SOUTHLINE,Ukraine
OZW,Skywest Airlines,OZWEST,Australia
PIV,Sokol,AEROSOKOL,Russia
PLT,South Carolina Aeronautics Commission,PALMETTO,United States
PMR,Servicios Aéreos Premier,SERVICIOS PREMIER,Mexico
PNS,Survey Udara (Penas),PENAS,Indonesia
POB,Servicios Aéreos Poblanos,POBLANOS,Mexico
PSV,Servicios Aéreos Profesionales,PROSERVICIOS,Dominican Republic
PTM,Southeastern Airways,POSTMAN,United States
PUR,Spurwing Airlines,SPURWING,South Africa
PZR,Sky Trek International Airlines,PHAZER,United States
RBW,Shandong Airlines Rainbow Jet,CAI HONG,China
REJ,SA Airlink Regional,REGIONAL LINK,South Africa
RER,Servicio Aéreo Regional Regair,REGAIR,Ecuador
RFT,Scoala Superioara De Aviatie Civila,ROMANIAN ACADEMY,Romania
RGC,Servicios Aéreos Regiomontanos,REGIOMONTANO,Mexico
RLS,S-Air,S-AIRLINES,Russia
RMP,Servicios De Rampa Y Mostrador,SERAMSA,Mexico
RSE,SNAS Aviation,RED SEA,Saudi Arabia
SKB,Skybus Airlines,SKYBUS,United States
SKC,Skymaster Airlines,SKYMASTER AIR,Brazil
SKD,Sky Harbor Air Service,SKY DAWG,United States
SKE,Sky Tours,SKYISLE,United States
AZG,Sakaviaservice,SAKSERVICE,Georgia
SKF,Skycraft,SKYCRAFT,United States
SKG,Skycraft Air Transport,SKYCRAFT-CANADA,Canada
SKI,SkyKing Turks and Caicos Airways,SKYKING,Turks and Caicos Islands
SKK,Skylink Aviation,SKYLINK,Canada
SKL,Skycharter (Malton),SKYCHARTER,Canada
SKN,Skyline Aviation Services,SKYLINER,United States
SKO,Scottish Airways Flyers,SKYWORK,United Kingdom
SKR,Skyscapes Air Charters,SKYSCAPES,South Africa
SKS,Sky Service,SKY SERVICE,Belgium
BBR,Santa Barbara Airlines,SANTA BARBARA,Venezuela
SKT,SkyStar Airways,SKY YOU,Thailand
SKU,Sky Airline,AEROSKY,Chile
SKW,SkyWest Airlines,SKYWEST,United States
SKX,Skyways Express,SKY EXPRESS,Sweden
SKY,Skymark Airlines,SKYMARK,Japan
SKZ,Skyway Enterprises,SKYWAY-INC,United States
SLA,Sierra National Airlines,SELAIR,Sierra Leone
SLB,Slok Air,SLOK AIR,Nigeria
SLD,Silver Air,SILVERLINE,Czech Republic
SLE,Streamline,SLIPSTREAM,South Africa
SLF,Starfly,ELISTARFLY,Italy
SLG,Saskatchewan Government,LIFEGUARD,Canada
SLH,Silverhawk Aviation,SILVERHAWK,United States
AGE,Servicios Aéreos de Los Ángeles,AEROANGEL,Mexico
SLK,Silk Air,SILKAIR,Singapore
SLL,Slovak Airlines,SLOV LINE,Slovakia
SLM,Surinam Airways,SURINAM,Suriname
SLN,Sloane Aviation,SLOANE,United Kingdom
SLP,Salpa Aviation,SALPA,Sudan
SLS,Servicios Aéreos Slainte,SERVICIOS SLAINTE,Mexico
SLV,Stella Aviation,AVISTELLA,Mauritania
SLW,Salama Airlines Nigeria,SALMA AIR,Nigeria
SLX,Sete Linhas Aéreas,SETE,Brazil
SLY,Sky Line for Air Services,SKYCO,Sudan
SLZ,Super Luza,LUZA,Angola
SMA,SMA Airlines,SESAME,Nigeria
SMC,Sabang Merauke Raya Air Charter,SAMER,Indonesia
SMD,Servicios Aéreos La Marquesa,SERVICIOS MARQUESA,Mexico
SME,Semos,SEMICH,Kazakhstan
SMF,Smalandsflyg,GORDON,Sweden
SMH,Smithair,SMITHAIR,United States
SMK,Semeyavia,ERTIS,Kazakhstan
SML,Smith Air (1976),SMITH AIR,Canada
SMM,Summit Airlines,SUMMIT-AIR,United States
SMQ,Samar Air,SAMAR AIR,Tajikistan
SMR,Somon Air,SOMON AIR,Tajikistan
SMT,Skyline,SKYLIMIT,Nigeria
AOS,Servicios Aéreos Del Sol, S.A. de C.V.,AEROSOL,Mexico
SNA,Senator Aviation Charter,SENATOR,Germany
SNB,Sterling Airlines,STERLING,Denmark
SNE,Servicios Aéreos De Nicaragua (SANSA),SANSA,Nicaragua
SNF,Shans Air,SHANS AIR,Russia
SNH,Senair Services,SENSERVICE,Senegal
SNI,Savanah Airlines,SAVANAHLINE,Nigeria
SNJ,Skynet Asia Airways,NEWSKY,Japan
SNK,Southeast Airlines (Sun Jet International),SUN KING,United States
SNL,Soonair Lines,SOONAIR,United States
SNM,Servizi Aerei,SERVIZI AEREI,Italy
SNP,Sun Pacific International,SUN PACIFIC,United States
SNQ,Sun Quest Executive Air Charter,EXECU-QUEST,United States
SNT,Suncoast Aviation,SUNCOAST,United States
SNV,Sudanese States Aviation,SUDANESE,Sudan
SNW,Sun West Airlines,SUN WEST,United States
SNX,Sun Air Aviation Services,SUNEX,Canada
SOB,Stabo Freight,STABO,Zambia
SOH,Southern Ohio Aviation Sales,SOUTHERN OHIO,United States
SOI,Southern Aviation,SOAVAIR,Zambia
SOL,Solomon Airlines,SOLOMON,Solomon Islands
SOM,Somali Airlines,SOMALAIR,Somali Republic
SON,Sunshine Air Tours,SUNSHINE TOURS,United States
SOO,Southern Air,SOUTHERN AIR,United States
SOP,Solinair,SOLINAIR,Slovenia
SOR,Sonair Servico Aéreo,SONAIR,Angola
SOT,Southeast Correct Craft,SOUTH COURIER,United States
SOU,Southern Airways,SOUTHERN EXPRESS,United States
SOV,Saratov Airlines Joint Stock Company,SARATOV AIR,Russia
SOW,Sowind Air,SOWIND,Canada
SOX,Solid Air,SOLIDAIR,Netherlands
SOZ,Sat Airlines,SATCO,Kazakhstan
SPA,Sierra Pacific Airlines,SIERRA PACIFIC,United States
SPB,Springbok Classic Air,SPRING CLASSIC,South Africa
SPC,Skyworld Airlines,PORT,United States
SPE,Sprague Electric Company,SPRAGUE,United States
SPF,Space World Airline,SPACE WORLD,Nigeria
SPG,Springdale Air Service,SPRING AIR,United States
SPH,Sapphire Executive Air,SAPPHIRE-CHARTER,South Africa
SPI,South Pacific Island Airways,SOUTH PACIFIC,United States
SPL,Servicios Corporativos Aéreos De La Laguna,CORPORATIVOS LAGUNA,Mexico
SPN,Skorpion Air,AIR SKORPIO,Bulgaria
SPP,Sapphire Aviation,SAPPHIRE,United States
SPQ,Servicios Aéreos Palenque,SERVICOS PALENQUE,Mexico
TBS,Servicios Aéreos Tribasa,TRIBASA,Mexico
TCF,Shuttle America,MERCURY,United States
TGT,SAAB Nyge Aero,TARGET,Sweden
THB,Spark Air,THAI SABAI,Thailand
TIH,S C Ion Tiriac,TIRIAC AIR,Romania
TRL,Starlite Aviation,STARSTREAM,South Africa
TRN,Servicios Aéreos Corporativos,AEROTRON,Mauritania
TTM,Societe Tout Transport Mauritanien,TOUT-AIR,Mauritania
TZU,Servicios Aéreos Tamazula,TAMAZULA,Mexico
UGP,Shar Ink,SHARINK,Russia
UKU,Second Sverdlovsk Air Enterprise,PYSHMA,Russia
UNT,Servicios Aéreos Universitarios,UNIVERSITARIO,Mexico
USK,Skif-Air,SKIF-AIR,Ukraine
USN,Smarkand Aero Servise,SAMAS,Uzbekistan
UZS,Samarkand Airways,SOGDIANA,Uzbekistan
VDO,Servicios Aéreos Avandaro,AVANDARO,Mexico
VGS,Stichting Vliegschool 16Hoven,SMART,Netherlands
VRB,Silverback Cargo Freighters,SILVERBACK,Rwanda
VRS,Sirvair,VAIRSA,Mexico
VSV,Scat Air,VLASTA,Kazakhstan
VXN,Sunset Aviation,VIXEN,United States
TWY,Sunset Aviation, LLC,TWILIGHT,United States
WCC,Sport Air Travel,WEST COAST,United States
WFC,Swift Copters,SWIFTCOPTERS,Switzerland
WLK,Skyrover CC,SKYWATCH,South Africa
XLK,Safarilink Aviation,SAFARILINK,Kenya
XMX,SENEAM,SENEAM,Mexico
XTA,Servicios Aéreos Textra,TEXTRA,Mexico
XTR,Sector Airlines,EXTER,Canada
YBE,Stewart Aviation Services,YELLOW BIRD,United States
FYA,Servicios Aéreos Integrales / Flyant,FLYANT,Spain
UFA,State Flight Academy of Ukraine,FLIGHT ACADEMY,Ukraine
SAF,Singapore Air Force,SINGA,Singapore
TLK,Starlink Aviation,STARLINK,Canada
HCW,Star1 Airlines,STAR1,Lithuania
SCO,Scoot,SCOOTER,Singapore
TQE,Taxair Mexiqienses,TAXA QUENSE,Mexico
TAX,Thai Airasia X,EXPRESS WING,Thailand
TLM,Thai Lion Mentari,MENTARI,Thailand
TCB,Transporte Aereo De Colombia,AERO COLOMBIA,Colombia
TDA,Trend Aviation,TREND AIR,United States
THS,Turkish Aerospace Industries,TUSAS,Turkey
TDA,Trend Aviation,TREND AIR,United States
TMD,Transmandu,TRANSMANDU,Venezuela
TRK,Turkish Airlines General Aviation,TURKISH REPUBLIC,Turkey
TKJ,Tarkim Aviation,TARKIM AVIATION,Turkey
TCG,Transafricaine Air Cargo,AFRICARGO,Burkina Faso
TMC,Travel Management Company,TRAIL BLAZER,United States
SWD,Trifly,SAWBLADE,United States
SWL,Trans Jet Airways,TRANSJET,Sweden
TAC,Turbot Air Cargo,TURBOT,Senegal
TAD,Transporte Aéreo Dominicano,TRANS DOMINICAN,Dominican Republic
TAE,TAME,TAME,Ecuador
BAP,Trans International Express Aviation,BIG APPLE,United States
TAG,TAG Aviation USA,TAG U-S,United States
TAL,Talair,TALAIR,Papua New Guinea
TAM,TAM Brazilian Airlines,TAM,Brazil
AUC,Transaustralian Air Express,AUSCARGO,Australia
TAP,TAP Portugal,AIR PORTUGAL,Portugal
TAR,Tunisair,TUNAIR,Tunisia
TAU,Transportes Aéreos Tauro,TRANSTAURO,Mexico
TAX,Travel Air,TRAVELAIR,Germany
TAY,TNT Airways,QUALITY,Belgium
TBA,Transbrasil,TRANSBRASIL,Brazil
TBD,Thunderbird Tours,ORCA,Canada
TBI,TAB Express International,TAB INTERNATIONAL,United States
TBM,Taban Air Lines,TABAN AIR,Iran
TBN,Teebah Airlines,TEEBAH,Sierra Leone
TBR,Tubelair,TUBELAIR,Tunisia
TBX,Tobago Express,TABEX,Trinidad and Tobago
TCA,Tropican Air Services,TROPICANA,Egypt
TCB,Transporte del Caribe,TRANSCARIBE,Colombia
TCC,Trans Continental Airlines,TRANSCAL,Sudan
TCD,Tchad Airlines,TCHADLINES,Chad
TCE,Trans-Colorado Airlines,TRANS-COLORADO,United States
TCG,Thai Air Cargo,THAI CARGO,Thailand
TCH,Transcontinental Air,TRANS GULF,Bahrain
TCM,Teledyne Continental Motors,TELEDYNE,United States
TCN,Trans Continental Airlines,TRANSCON,United States
TCP,Transcorp Airways,TRANSCORP,United Kingdom
TCT,Transcontinental Sur,TRANS-CONT,Uruguay
TCU,Transglobal Airways Corporation,TRANSGLOBAL,Philippines
TCW,Thomas Cook Airlines,THOMAS COOK,Belgium
TCX,Thomas Cook Airlines,KESTREL,United Kingdom
TCY,Twin Cities Air Service,TWIN CITY,United States
TDC,Tadair,TADAIR,Spa
TDE,Tellavia / Flight One,TELLURIDE,United States
TDI,Transportes Aéreos de Ixtlán,TRANSIXTLAN,Mexico
TDM,Tandem Aero,TANDEM,Moldova
TDO,TRADO,TRADO,Dominican Republic
TDR,Trade Air,TRADEAIR,Croatia
TDV,Taxi Aero Nacional Del Evora,TAXI EVORA,Mexico
TDX,Tradewinds Airlines,TRADEWINDS EXPRESS,United States
TEB,Tenir Airlines,TENIR AIR,Kyrgyzstan
TLW,Teamline Air,Teamline,Austria
TEF,Tecnicas Fotograficas,TECFOTO,Spain
TEH,Tempelhof Airways,TEMPELHOF,United States
TEL,Telford Aviation,TELFORD,United States
TEM,Tech-Mont Helicopter Company,TECHMONT,Slovakia
TEN,Tennessee Airways,TENNESSEE,United States
TER,Territorial Airlines,TERRI-AIRE,United States
TES,TAES Transportes Aéreos de El Salvador,TAES,El Salvador
TEP,Transeuropean Airlines,TRANSEURLINE,Russia
TET,Tepavia-Trans Airlines,TEPAVIA,Moldova
TFA,Trans-Florida Airlines,TRANS FLORIDA,United States
TFB,Tair Airways,ROYAL TEE-AIR,Philippines
TFF,Talon Air,TALON FLIGHT,United States
AIM,Trabajos Aéreos Murcianos,PIJO,Spain
TFH,Thai Flying Helicopter Service,THAI HELICOPTER,Thailand
TFO,Transportes Aéreos del Pacífico,TRANSPORTES PACIFICO,Mexico
TFT,Thai Flying Service,THAI FLYING,Thailand
SRF,Transportes Aéreos San Rafael,SAN RAFEAL,Chile
TFY,Tayside Aviation,TAYSIDE,United Kingdom
TGC,TG Aviation,THANET,United Kingdom
TGE,Trabajos Aéreos,TASA,Spain
TGI,Transportes Aéreos Regionales,TRANSPORTE REGIONAL,Mexico
TGM,TAG Aviation Espana,TAG ESPANA,Spain
TGN,Trigana Air Service,TRIGANA,Indonesia
AWC,Titan Airways,ZAP,United Kingdom
TGO,Transport Canada,TRANSPORT,Canada
TGW,Tigerair Singapore,GO CAT,Singapore
TGW,Tigerair,GO CAT,Australia
TTW,Tigerair Taiwan,GO CAT,Taiwan
MDL,Tigerair Mandala,GO CAT,Indonesia
SRQ,Tigerair Philippines,SEATIGER,Philippines
TGX,Transair Gabon,TRANSGABON,Gabon
TGY,Trans Guyana Airways,TRANS GUYANA,Guyana
THA,Thai Airways International,THAI,Thailand
THC,Tar Heel Aviation,TARHEEL,United States
THE,Toumai Air Tchad,TOUMAI AIR,Chad
THF,Touraine Helicoptere,TOURAINE HELICO,France
THG,Thai Global Airline,THAI GLOBAL,Thailand
THJ,Thai Jet Intergroup,THAI JET,Thailand
THK,Turk Hava Kurumu Hava Taksi Isletmesi,HUR KUS,Turkey
AIQ,Thai AirAsia,THAI ASIA,Thailand
THO,TACA De Honduras,LEMPIRA,Honduras
THR,Tehran Airline,TEHRAN AIR,Iran
THU,Thunder Airlines,AIR THUNDER,Canada
THY,Turkish Airlines,TURKISH,Turkey
THZ,Trans Helicoptere Service,LYON HELIJET,France
TIA,Trans International Airlines,TRANS INTERNATIONAL,United States
TIC,Travel International Air Charters,TRAVEL INTERNATIONAL,Zambia
TIE,Time Air,TIME AIR,Czech Republic
TIK,Tic Air,TICAIR,Australia
TIL,Tajikistan International Airlines,TIL,Tajikistan
TIM,TEAM Linhas Aéreas,TEAM BRASIL,Brazil
TIN,Taino Tours,TAINO,Dominican Republic
TIS,Tesis,TESIS,Russia
TIW,Transcarga Intl Airways,TIACA,Venezuela
TJK,Tajikair,TAJIKAIR,Tajikistan
TJN,Tien-Shan,NERON,Kazakhstan
TJS,Tyrolean Jet Services,TYROLJET,Austria
TJT,Twin Jet,TWINJET,France
TKC,Tikal Jets Airlines,TIKAL,Guatemala
TKE,Take Air Line,ISLAND BIRD,France
TKX,Tropical International Airways,TROPEXPRESS,Saint Kitts and Nevis
TKY,Thai Sky Airlines,THAI SKY,Thailand
TLA,Translift Airways,TRANSLIFT,Ireland
TLF,Transport Africa,TRANS-LEONE,Sierra Leone
TLL,Trans Atlantic Airlines,ATLANTIC LEONE,Sierra Leone
TLO,Eagle Canyon Airlines,TALON AIR,United States
TLP,Tulip Air,TULIPAIR,Netherlands
TAJ,Tunisavia,TUNISAVIA,Tunisia
TLS,TLC Air,TEALSY,United States
TLT,Turtle Airways,TURTLE,Fiji
TLV,Travelair,PAJAROS,Uruguay
TLX,Telesis Transair,TELESIS,United States
TLY,Top-Fly,TOPFLY,Spain
TMA,Trans Mediterranean Airlines,TANGO LIMA,Lebanon
TMG,Tri-MG Intra Asia Airlines,TRILINES,Indonesia
TMH,Taxis Turisticos Marakame,TAXIMARAKAME,Mexico
TMI,Tamir Airways,TAMIRWAYS,Israel
TMK,Tomahawk Airways,TOMAHAWK,United States
TML,Transports et Travaux Aériens de Madagascar,TAM AIRLINE,Madagascar
TMM,TMC Airlines,WILLOW RUN,United States
TMQ,TRAM,TRAM AIR,Mauritania
TMR,Timberline Air,TIMBER,Canada
TMS,Temsco Helicopters,TEMSCO,United States
TMT,Trans Midwest Airlines,TRANS MIDWEST,United States
TMX,Tramon Air,TRAMON,South Africa
TMY,Transportes Aéreos del Mundo Maya,MUNDO MAYA,Mexico
TMZ,Transporte Amazonair,TRANS AMAZON,Venezuela
TNB,Trans Air-Benin,TRANS-BENIN,Benin
TNE,Taxis Aéreos del Noroeste,TAXINOROESTE,Mexico
TNF,Transafricaine,TRANSFAS,Burkina Faso
TNI,Transair International Linhas Aéreas,TRANSINTER,United States
TNL,Tengeriyn Ulaach Shine,SKY HORSE,Mongolia
TNM,Tiara Air,TIARA,Aruba
TNP,Transped Aviation,TRANSPED,Austria
TNR,Tanana Air Services,TAN AIR,United States
TNT,Trans North Turbo Air,TRANS NORTH,Canada
TNV,Transnorthern,TRANSNORTHERN,United States
TNW,Trans Nation Airways,TRANS-NATION,Ethiopia
TNX,Trener Ltd,TRAINER,Hungary
TNY,Twin Town Leasing Company,TWINCAL,United States
TOB,Tobruk Air,TOBRUK AIR,Libya
TOJ,TOJ Airlines,TOJ AIRLINE,Tajikistan
TOL,Tol-Air Services,TOL AIR,United States
TOM,Thomson Airways,TOMSON,United Kingdom
TOP,Top Air,AIR TOP,Indonesia
TOR,Toronto Airways,TORONTAIR,Canada
TOS,Tropic Air,TROPISER,Belize
TOW,Tower Air,TEE AIR,United States
TOY,Toyota Canada,TOYOTA,Canada
TPA,TAMPA,TAMPA,Colombia
TPD,Top Speed,TOP SPEED,Austria
TPF,Taxis Aéreos del Pacífico,TAXIPACIFICO,Mexico
TPG,Transportes Aéreos Pegaso,TRANSPEGASO,Mexico
TPL,TAR Interpilot,INTERPILOT,Mauritania
TPM,Transpaís Aéreo,TRANSPAIS,Mexico
TPN,Transportación Aérea del Norte,AEREA DELNORTE,Mexico
TPP,Transpac Express,TRANS EXPRESS,Australia
TPR,Taxis Aéreos De Parral,TAXIS PARRAL,Mexico
TPS,TAPSA Transportes Aéreos Petroleros,TAPSA,Argentina
TPT,Transportes Aéreo del Sureste,TASSA,Mexico
TPU,Trans American Airlines (Trans Am),TRANS PERU,Peru
TPV,Thai Pacific Airlines Business,THAI PACIFIC,Thailand
TPX,Transportes Aéreos De Xalapa,TRANSXALAPA,Mexico
TPY,Trans-Provincial Airlines,TRANS PROVINCIAL,Canada
TPZ,Transportes La Paz,TRANSPAZ,Mexico
TQN,Taquan Air Services,TAQUAN,United States
TQR,Transportación Aérea De Querétaro,TRANSQUERETARO,Mexico
TVF,Transavia France,FRANCE SOLEIL,France
TRA,Transavia Holland,TRANSAVIA,Netherlands
TRC,Trans Air Charter,TRACKER,United States
TCV,TACV,CABOVERDE,Cape Verde
TRD,Trans Island Air,TRANS ISLAND,Barbados
TRF,Taxi Air Fret,TAXI JET,France
TRJ,Trans Euro Air,HIGH TIDE,United Kingdom
TRM,Transport Aerien de Mauritanie,SOTRANS,Mauritania
TRO,Tropic Airlines-Air Molokai,MOLOKAI,United States
TRQ,Turdus Airways,HUNTER,Netherlands
TRR,Tramson Limited,TRAMSON,Sudan
TRT,Trans Arabian Air Transport,TRANS ARABIAN,Sudan
TRU,Triangle Airline (Uganda),TRI AIR,Uganda
TRW,Transwestern Airlines of Utah,TRANS-WEST,United States
TRY,Tristar Airlines,TRISTAR AIR,United States
TRZ,TransMeridian Airlines,TRANS-MERIDIAN,United States
TSA,Transair France,AIRTRAF,France
TSD,TAF-Linhas Aéreas,TAFI,Brazil
TSE,Transmile Air Services,TRANSMILE,Malaysia
TSG,Trans-Air-Congo,TRANS-CONGO,Republic of the Congo
TSI,Transport'air,TRANSPORTAIR,France
TSJ,Trast Aero,TRAST AERO,Kyrgyzstan
TSK,Trast Aero,TOMSK-AVIA,Kyrgyzstan
TSL,Thai Aviation Services,THAI AVIATION,Thailand
SBT,Taftan Airlines,TAFTAN,Iran
ABS,Transwest Air,ATHABASKA,Canada
TSN,Trans-Air Services,AIR TRANS,Nigeria
TSO,Transaero Airlines,TRANSOVIET,Russia
TSP,Transportes Aéreos Inter,TRANSPO-INTER,Guatemala
TSR,Trans Service Airlift,TRANS SERVICE,Democratic Republic of Congo
TSS,Tri-State Aero,TRI-STATE,United States
TST,TRAST,TRAST,Kazakhstan
TSV,Tropair Airservices,TROPIC,United Kingdom
TSW,Transwings,SWISSTRANS,Switzerland
TSX,Thai Star Airlines,THAI STAR,Thailand
TSY,Tristar Air,TRIPLE STAR,Egypt
TTA,TTA - Sociedade de Transporte e Trabalho Aéreo,KANIMANBO,Mozambique
TTC,Transteco,TRANSTECO,Angola
TTL,Total Linhas Aéreas,TOTAL,Brazil
TTP,Triple O Aviation,MIGHTY WING,Nigeria
TTR,Transportaciones Y Servicios Aéreos,TRANSPORTACIONES,Mexico
TTS,Transporte Aéreo Técnico Ejecutivo,TECNICO,Mexico
TUA,Turkmenhovayollary,TURKMENISTAN,Turkmenistan
TUC,Turismo Aéreo de Chile,TURICHILE,Chile
TUL,Tulpar Air,URSAL,Russia
TUM,Tyumenspecavia,TUMTEL,Russia
TUO,Taxi Aéreo Turístico,TURISTICO,Mexico
TUX,Tulpar Air Service,TULPA,Kazakhstan
TUZ,Tuna Aero,TUNA,Sweden
TVA,Trans America Airlines,TRANS-AMERICA,United States
TVH,Trabajos Aéreos Vascongados,TRAVASA,Spain
TVI,Tiramavia,TIRAMAVIA,Moldova
TVL,Travel Service,TRAVEL SERVICE,Hungary
TVO,Transavio,TRANS-BALLERIO,Italy
TVR,Tavrey Airlines,TAVREY,Ukraine
TVS,Travel Service,SKYTRAVEL,Czech Republic
TWA,Trans World Airlines,TWA,United States
TWE,Transwede Airways,TRANSWEDE,Sweden
TWL,Tradewinds Aviation,TRADEWINDS CANADA,Canada
TWO,Twente Airlines,COLIBRI,Netherlands
TWW,Trans Air Welwitchia,WELWITCHIA,Angola
TXA,Texair Charter,OKAY AIR,United States
TXC,TransAVIAexport Airlines,TRANSEXPORT,Belarus
TXE,Transilvania Express,TRANSAIR EXPRESS,Romania
TXL,Taxi Aéreo Cozatl,TAXI COZATL,Mexico
TXM,Taxi Aéreo de México,TAXIMEX,Mexico
TXN,Texas National Airlines,TEXAS NATIONAL,United States
TXO,Taxis Aéreos de Sinaloa,TAXIS SINALOA,Mexico
TXR,Taxirey,TAXIREY,Mexico
TXS,Texas Airlines,TEXAIR,United States
TXT,Texas Air Charters,TEXAS CHARTER,United States
TXZ,Tex Star Air Freight,TEX STAR,United States
TYF,Tayflite,TAYFLITE,United Kingdom
TYG,Trygg-Flyg,TRYGG,Sweden
TYW,Tyrol Air Ambulance,TYROL AMBULANCE,Austria
TZE,Transporte Aéreo Ernesto Saenz,TRANSPORTE SAENZ,Mexico
TZK,Tajikstan,TAJIKSTAN,Tajikistan
BLI,Thyssen Krupp AG,BLUELINE,Germany
BLX,TUIfly Nordic,BLUESCAN,Sweden
BOL,Transportes Aéreos Bolivianos,BOL,Bolivia
BOX,Tiphook PLC,BOX,United Kingdom
CHE,Top Flight Air Service,CHECK AIR,United States
CLR,Trans America,CLINTON AIRWAYS,United States
CLU,Triple Alpha,CAROLUS,Germany
CTP,Tashkent Aircraft Production Corporation,CORTAS,Uzbekistan
CWT,Texas Airways,TEXAS AIRWAYS,United States
DCL,Transportes Aéreos Don Carlos,DON CARLOS,Chile
DOT,Telnic Limited,DOT TEL,United Kingdom
DRC,Triton Airlines,TRITON AIR,Canada
DTA,TAAG Angola Airlines,DTA,Angola
DTH,Tassili Airlines,TASSILI AIR,Algeria
EAR,Transporte Ejecutivo Aéreo,EJECUTIVO-AEREO,Mexico
ELV,Transportes Aéreos Nacionales De Selva Tans,AEREOS SELVA,Peru
FNV,Transaviaservice,TRANSAVIASERVICE,Georgia
FPG,TAG Aviation,TAG AVIATION,Switzerland
GFN,The 955 Preservation Group,GRIFFON,United Kingdom
GJB,Trans-Air-Link,SKY TRUCK,United States
GPD,Tradewind Aviation,GOODSPEED,United States
HBA,Trail Lake Flying Service,HARBOR AIR,United States
HET,TAF Helicopters,HELITAF,Spain
HTO,Tango Bravo,HELI TANGO,France
HVK,Turkish Air Force,TURKISH AIRFORCE,Turkey
TBA,Tibet Airlines,TIBET,China
IRF,TA-Air Airline,TA-AIR,Iran
IRR,Tara Air Line,TARAIR,Iran
JCH,Trading Air Cargo,TRADING CARGO,Mauritania
KCA,Trans-Kiev,TRANS-KIEV,Ukraine
JEL,Tal Air Charters,JETEL,Canada
KRA,Transcontinental Airlines,REGATA,Kazakhstan
KTB,Transaviabaltika,TRANSBALTIKA,Lithuania
KTS,Transair-Gyraintiee,KOTAIR,Russia
LAP,TAM Mercosur,PARAGUAYA,Paraguay
LCC,The Lancair Company,LANCAIR,United States
LEG,The Army Aviation Heritage Foundation,LEGACY,United States
LKW,Top Sky International,TOPINTER,Indonesia
LOF,Trans States Airlines,WATERSKI,United States
LTA,Trans Atlantis,LANTRA,Canada
MCT,Transportación Aérea Del Mar De Cortés,TRANS CORTES,Mexico
MGM,Transporte Aero MGM,AERO EMM-GEE-EMM,Mexico
MOH,Tigerfly,MOTH,United Kingdom
MPO,Transportes Aéreos Amparo,AMPARO,Mexico
MUI,Trans Air,MAUI,United States
MXQ,Transportes Aéreos Mexiquenses,MEXIQUENSES,Mexico
NTR,TNT International Aviation,NITRO,United Kingdom
OSY,Open Skies Consultative Commission,OPEN SKIES,United States
PCW,Trans-Pacific Orient Airways,PACIFIC ORIENT,Philippines
PSS,TSSKB-Progress,PROGRESS,Russia
RBD,Trans World Express,RED BIRD,United States
REC,Trans Reco,TRANS-RECO,Mauritania
RMS,Tas Aviation,TASS AIR,United States
ROT,Tarom,TAROM,Romania
ROU,Transportes Aéreos I. R. Crusoe,ROBINSON CRUSOE,Chile
RRT,Transportes Aéreos Sierra,SIERRA ALTA,Mexico
RRY,Tbilisi Aviation University,AIRFERRY,Georgia
RTM,Trans Am Compania,AERO TRANSAM,Ecuador
SBJ,Trans Sahara Air,TRANS SAHARA,Nigeria
SEI,Transportes Aéreos Sierra Madre,TRANSPORTE SIERRA,Mexico
SRT,Trans Asian Airlines,TRASER,Kazakhstan
URN,Turan Air,TURAN,Azerbaijan
